20 9.72568500
25 2.24051500
30 1.35492000
35 .31476500
40 .15061500
45 .26728000
50 .21816500
55 .13469500
60 .15299500
65 .17075000
70 .13768500
75 .11217500
80 .10666500
85 .10027000
90 .08619000
95 .07326500
100 .06966000
105 .06415000
110 .05285500
115 .03979500
120 .03176500
125 .02850000
130 .02666500
135 .02272000
140 .01755000
145 .01251500
150 .00945500
155 .00782000
160 .00680000
165 .00564500
170 .00435000
175 .00312500
180 .00217500
185 .00149500
190 .00102000
195 .00054000
200 0
