20 3033.55568000
25 1495.36914500
30 794.49570500
35 391.47849500
40 168.79283000
45 69.27562500
50 31.30166000
55 18.78007000
60 13.94012000
65 11.62157000
70 9.77222000
75 7.90953000
80 6.06664000
85 4.38586000
90 3.05733500
95 2.10003500
100 1.42233500
105 .90831500
110 .57429500
115 .35694500
120 .23347000
125 .17007000
130 .13898000
135 .12768500
140 .12387500
145 .12081500
150 .10639500
155 .09932000
160 .08877500
165 .07660000
170 .06319500
175 .04952000
180 .03605500
185 .02170000
190 .01210500
195 .00489500
200 0
