20 2033.57524000
25 243.82149000
30 38.41989000
35 23.16341500
40 1.57322500
45 -23.59369500
50 -16.05009000
55 -1.43948000
60 .23313000
65 -2.43752500
70 -.78967000
75 .82974000
80 .36143500
85 -1.21934000
90 -1.48764500
95 -.60150500
100 -.35966500
105 -1.98132500
110 -3.27033000
115 -2.97019000
120 -1.19247000
125 .40925500
130 1.03927000
135 .98498000
140 .66654000
145 .56490500
150 .56490500
155 .43436000
160 -.09768500
165 -.97532000
170 -1.60812000
175 -1.73819500
180 -1.33839000
185 -.64633500
190 -.12183500
195 .19578500
200 .27340500
205 .26680500
210 .28599000
215 .34354000
220 .38089000
225 .33095500
230 .11163000
235 -.22735000
240 -.54409000
245 -.74824500
250 -.77919500
255 -.65518000
260 -.42538000
265 -.28524000
270 -.15530500
275 -.15626000
280 -.19469500
285 -.20796000
290 -.17129500
295 -.09027000
300 0
