20 2103.83830000
25 231.53167500
30 33.74443000
35 4.45089500
40 -15.77831500
45 -15.99784500
50 -6.35270000
55 1.10172000
60 2.63800500
65 -.70110000
70 -4.29660500
75 -6.02745500
80 -4.47668000
85 -2.37126500
90 -.14775500
95 .52211500
100 .38857500
105 -.30762000
110 -.97171500
115 -1.61254500
120 -1.64554000
125 -1.28356000
130 -.76858500
135 -.27061500
140 .12102000
145 .23775500
150 .18605500
155 .02795500
160 -.21653000
165 -.44715000
170 -.53980500
175 -.54552000
180 -.47892000
185 -.31694000
190 -.15850500
195 .01897500
200 .15347000
205 .19115500
210 .17415000
215 .10421500
220 -.00149500
225 -.08728000
230 -.17864000
235 -.21231500
240 -.22394500
245 -.17891000
250 -.11075000
255 -.02993000
260 .05347000
265 .09932000
270 .15510000
275 .16925000
280 .15843500
285 .13422000
290 .08755000
295 .04020000
300 0
