20 163.38497500
25 22.05169500
30 9.57555000
35 8.90220000
40 6.25589500
45 3.19570500
50 1.52513000
55 1.04484500
60 .95185000
65 .87035500
70 .69695000
75 .47735500
80 .31606000
85 .23592000
90 .19320000
95 .18218000
100 .16721000
105 .14204000
110 .10850500
115 .07251500
120 .04421500
125 .02693500
130 .01850000
135 .01496500
140 .00931500
145 .00557500
150 0
