20 141583.30882500
25 104453.56554500
30 64897.36163000
35 35673.39620500
40 18096.02583500
45 8546.64195500
50 3856.25034500
55 1612.95484500
60 636.72572500
65 240.02271500
70 90.85636500
75 43.42066000
80 31.99752500
85 30.99669000
90 30.52818000
95 28.20589000
100 24.18820000
105 19.37824500
110 14.55169500
115 10.37515500
120 7.01169000
125 4.51076000
130 2.77739500
135 1.65744500
140 .96750000
145 .55620000
150 .32354000
155 .19129500
160 .11734500
165 .07510000
170 .04925000
175 .03381000
180 .02346500
185 .01659500
190 .01197000
195 .00904500
200 .00741500
205 .00673000
210 .00653000
215 .00653000
220 .00639000
225 .00571000
230 .00503000
235 .00408000
240 .00312500
245 .00224000
250 .00149500
255 .00088000
260 .00054000
265 .00040500
270 .00020000
275 .00020000
280 .00020000
285 .00013500
290 .00013500
295 .00006500
300 0
